smiles,adrb1,adrb2,aa2ar,drd3,cxcr4
C[NH+]1C[C@H]([C@@H]([C@@]12c3ccccc3NC2=O)C(=O)c4ccccn4)c5cccc(c5)[N+](=O)[O-],,,0.0,,
C[NH+]1C[C@H]2CN(C[C@@H]2C1)c3ccc(cc3)[N+](=O)[O-],,,0.0,,
C[NH+]1Cc2cc(ccc2[C@@H](C1)c3ccc(cc3)SC)Oc4ccc(cn4)CN5CCC(CC5)F,,,,0.0,
C[NH+]1Cc2cc(ccc2[C@H](C1)c3ccc(cc3)SC)Oc4ccc(cn4)CN5CCC(CC5)F,,,,0.0,
C[NH+]1[C@@H](C[C@@H]([C@@H]1c2ccccc2F)C[NH2+]Cc3ccc(s3)C4CCCC4)CO,0.0,,,,
C[NH+]1[C@@H](C[C@@H]([C@@H]1c2ccccc2F)C[NH2+]Cc3cccn3c4nccs4)CO,0.0,,,,
C[NH+]1[C@@H](N([C@@H]([P@]([C@@H]1c2ccccc2)c3ccccc3)c4ccccc4)C)c5ccccc5,,,,0.0,
C[NH+]1[C@@H](NN[C@@H]1SCC(=O)N/N=C/[C@@H]2C=NN=C2c3ccccc3)c4cccc(c4)Cl,0.0,,,,
C[NH+]1[C@@H](O[C@@H]([P@@]([C@@H]1c2ccccc2)c3ccccc3)c4ccccc4)c5ccccc5,,,,0.0,
C[NH+]1[C@@H]2CCN([C@@H]2C(=O)NC[C@@H]1CCC(=O)N3CCC(CC3)O)Cc4ccc(cc4)N(C)C,,,0.0,,
C[NH+]1[C@@H]2CCN([C@@H]2C(=O)NC[C@@H]1CCC(=O)N3CCN(CC3)C)Cc4ccc(cc4)N(C)C,,,0.0,,
C[NH+]1[C@@H]2CCN([C@@H]2C(=O)NC[C@@H]1CCC(=O)NCC#C)Cc3ccc(cc3)F,,,,0.0,
C[NH+]1[C@@H]2CC[C@H]1CC(C2)Nc3ccccc3C(=O)[O-],,,0.0,,
C[NH+]1[C@@H]2CC[NH+]([C@@H]2C(=O)NC[C@@H]1CCC(=O)N3CCC(CC3)O)Cc4ccc(cc4)S(=O)(=O)C,,,0.0,,
C[NH+]1[C@@H]2CC[NH+]([C@@H]2C(=O)NC[C@@H]1CCC(=O)N3CCc4c3cccc4)Cc5cccs5,,,,,0.0
C[NH+]1[C@@H]2CC[NH+]([C@@H]2C(=O)NC[C@@H]1CCC(=O)NCc3ccc(cc3)F)Cc4cccc(c4)Cl,,,,,0.0
C[NH+]1[C@@H]2CC[NH+]([C@@H]2C(=O)NC[C@@H]1CCC(=O)NCc3ccccc3)Cc4cccs4,,,,,0.0
C[NH+]1[C@H](C[C@H](NS1(=O)=O)c2ccco2)C(=O)N3CCN(CC3)C(=O)c4ccco4,,,0.0,,
C[NH+]1[C@H](N(C(=S)S[C@@H]1c2ccccc2)C)c3ccccc3,,,,0.0,
C[NH+]1[C@H](NN[C@@H]1CO)CC2CCN(CC2)C(=O)CCC3=c4ccccc4=[NH+]C3,,0.0,,,
C[NH+]1[C@H](NN[C@@H]1SCC(=O)N/N=C/[C@@H]2C=NN=C2c3ccc(cc3)F)c4cccc(c4)Br,,0.0,,,
C[NH+]1[C@H]2CC[C@@H]1CC(C2)NC(=O)c3ccn(n3)COc4ccccc4[N+](=O)[O-],,,0.0,,
C[NH+]1c2ccccc2N[C@@H]1NCC3=c4ccccc4=[NH+]C3,,,,0.0,
C[NH2+]C(c1ccc(cc1)Br)c2ccc(cc2)Br,,,,0.0,
C[NH2+]C(c1ccccc1)(c2ccccc2)c3ccccc3N(C)C(=O)c4ccccc4,,,,0.0,
C[NH2+]C1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O,,,,0.0,
C[NH2+]C1(CCN(CC1)C)CN,,,,0.0,
C[NH2+]C1C[C@H]2CCC[C@@H](C1)N2c3cc(c(cc3Cl)Cl)Cl,,,,0.0,
C[NH2+]C1C[C@H]2CC[C@@H](C1)N2c3cc(ccc3Br)Br,,,,0.0,
C[NH2+]C1C[C@H]2CC[C@@H](C1)N2c3ccc(cc3Br)Br,,,,0.0,
C[NH2+]C1C[C@H]2CC[C@@H](C1)N2c3ccc(cc3F)Br,,,,0.0,
C[NH2+]CC(=O)N[C@@H]1C=C(C[C@H]([C@@H]1O)O)C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)N,,,0.0,,
C[NH2+]CC(=O)Nc1ccc(cn1)c2ccc(cc2)OC[C@@](Cn3cncn3)(c4ccc(cc4F)F)O,,0.0,,,
C[NH2+]CC(=O)Nc1ccc(cn1)c2ccc(cc2)OC[C@](Cn3cncn3)(c4ccc(cc4F)F)O,0.0,,,,
C[NH2+]CC1(CCCCC1)OC[C@H]2CCCCO2,,,,0.0,
C[NH2+]CC1(CCOCC1)C[NH+](C)Cc2cc(cs2)Br,,,,,0.0
C[NH2+]CC1=NNN(C1)C2CC[NH+](CC2)Cc3ccc(s3)[C@@H]4C=CN=N4,,,,,0.0
C[NH2+]CC1CC[NH+](CC1)Cc2cc(c(o2)Br)Br,,,,,0.0
C[NH2+]CC1CC[NH+](CC1)Cc2cc3c(cc2Br)OCCO3,,,,,0.0
C[NH2+]CCCN1c2ccccc2CCc3c1ccc(c3)O[C@@H]4[C@@H]([C@@H]([C@H]([C@H](O4)C(=O)[O-])O)O)O,,,0.0,,
C[NH2+]CCCN1c2ccccc2CCc3c1ccc(c3)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)C(=O)[O-])O)O)O,,,0.0,,
C[NH2+]CCCN1c2ccccc2CCc3c1ccc(c3)O[C@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)C(=O)[O-])O)O)O,,,0.0,,
C[NH2+]CCCNCc1cc(c(c(c1)Cl)OCC=C)OC,,0.0,,,
C[NH2+]CCCNCc1cc(c(c(c1)Cl)OCc2ccc(cc2)F)OC,,0.0,,,
C[NH2+]CCCNCc1cc(ccc1OCc2ccc(cc2Cl)Cl)Br,,,,0.0,
C[NH2+]CCC[NH2+]Cc1cc(c(c(c1)Cl)OCc2cccs2)OC,,,,,0.0
C[NH2+]CCC[NH2+]Cc1ccc(c(c1)OC)OCc2c(cccc2Cl)F,,,,,0.0
C[NH2+]CCC[NH2+]Cc1ccc(cc1)OCc2ccc(cc2Cl)F,,,,,0.0
C[NH2+]C[C@@H](c1cc(c(c(c1)OC)OC)OC)N2CC[NH+](CC2)C,,,,,0.0
C[NH2+]C[C@@H](c1cccc(c1)Br)OCc2ccc(cc2)OC,,,,0.0,
C[NH2+]C[C@@H]1CCCCN1[C@@H]2c3cc(c(cc3NC2=O)F)Br,,,0.0,,
C[NH2+]C[C@@H]1CCCC[NH+]1Cc2cc(c(cc2Br)OC)OC,,,,,0.0
C[NH2+]C[C@@H]1CCCN(C1)C(=O)NCCCCCCC(=O)[O-],,0.0,,,
C[NH2+]C[C@@H]1CC[C@@H](O1)C[NH+]2CCN(CC2)CC[NH+](C)C,,,,,0.0
C[NH2+]C[C@H](COc1c(cc(c2c1nccc2)Cl)I)O,,,0.0,,
C[NH2+]C[C@H](c1cc(c(c(c1)OC)OC)OC)N2CC[NH+](CC2)C,,,,,0.0
C[NH2+]C[C@H]1CCCCN1S(=O)(=O)c2cc(cc(c2)F)F,,,,0.0,
C[NH2+]C[C@H]1CCCCN1[C@@H]2c3cc(cc(c3NC2=O)Br)F,,,0.0,,
C[NH2+]C[C@H]1CCCN(C1)C(=O)c2cc(cn2C)Br,,,,0.0,
C[NH2+]C[C@H]1CCCN(C1)C(=O)c2cc(cn2C3CC3)Cl,,,,0.0,
C[NH2+]C[C@H]1CC[C@H](O1)C[NH+](C)Cc2cc(sc2)Br,,,,,0.0
C[NH2+]C[C@H]1CC[C@H](O1)C[NH+]2CCC(CC2)C[NH+]3CCCC3,,,,,0.0
C[NH2+]C[C@]1(C[C@H]2CC[C@@H]1C2)Cc3cc(ccc3F)F,0.0,,,,
C[NH2+]C[C@]1(C[C@H]2CC[C@@H]1C2)Cc3ccc(cc3F)F,,0.0,,,
C[NH2+]C[C@]1(C[C@H]2CC[C@@H]1C2)Cc3ccc(s3)Cl,0.0,,,,
C[NH2+]Cc1[nH+]ccn1CC(=O)Nc2ccc(cc2)Br,,,,,0.0
C[NH2+]Cc1c(c2ccccc2o1)COc3cccc(c3)I,,,,0.0,
C[NH2+]Cc1c(cccc1Cl)N(C)Cc2cnn(c2)C,,0.0,,,
C[NH2+]Cc1cc(c(c(c1)Br)OCC(=O)NCC=C)OC,0.0,,,,
C[NH2+]Cc1cc(c(c(c1)Br)OCCC[NH+]2CCCC2)OC,,,,,0.0
C[NH2+]Cc1cc(c(c(c1)Br)OCC[NH+]2CCCCC2)OC,,,,,0.0
C[NH2+]Cc1cc(c(c(c1)Cl)OCc2ccc(s2)Cl)OC,,,,0.0,
C[NH2+]Cc1cc(c(nc1)Oc2ccc(cc2Cl)Br)Cl,0.0,,,,
C[NH2+]Cc1cc(ccc1OCc2cc(ccc2F)Br)OC,,,,0.0,
C[NH2+]Cc1cc(ccc1OCc2ccc(s2)Cl)Cl,,,,0.0,
C[NH2+]Cc1cc(ccc1Oc2cccc(c2)I)F,,,,0.0,
C[NH2+]Cc1cc(cnc1N(C)c2ccccc2F)Br,,,,0.0,
C[NH2+]Cc1cc(cnc1Oc2ccc(cc2)C(F)(F)F)Br,,,,0.0,
C[NH2+]Cc1cc(cnc1Oc2cccc(c2)F)Br,,,,0.0,
C[NH2+]Cc1cc(nc2c1cccc2)N(C)C,,,,0.0,
C[NH2+]Cc1cc2ccccc2c(n1)Oc3cccc(c3)I,,,,0.0,
C[NH2+]Cc1ccc(c(c1)Br)OCc2ccc(c(c2)Br)OC,,,,0.0,
C[NH2+]Cc1ccc(cc1)S(=O)(=O)N[C@H]2CC[NH+](C2)C3CC3,,,,,0.0
C[NH2+]Cc1ccc(cc1F)c2ccc3ccccc3c2,,,,0.0,
C[NH2+]Cc1ccc(nn1)Oc2ccc(cc2Br)F,,,,0.0,
C[NH2+]Cc1ccc(o1)c2ccccc2Cc3ccccc3,,,,0.0,
C[NH2+]Cc1ccc(s1)C(=O)NN,0.0,,,,
C[NH2+]Cc1cccc(c1OCc2ccc(c(c2)Br)OC)Br,,,,0.0,
C[NH2+]Cc1ccccc1NC(=O)N2CCO[C@H](C2)C(=O)[O-],,,0.0,,
C[NH2+]Cc1ccccc1Oc2c(cc(cc2Br)[N+](=O)[O-])Br,,,,0.0,
C[NH2+]Cc1ccccc1c2ccc(cc2)N3CCc4c(n(nc4C(=O)N)c5ccc(cc5)OC)C3=O,0.0,,,,0.0
C[NH2+]Cc1cn(c2c1cc(cc2)C(=O)OC)C[C@H](Cc3ccccc3)c4ccccc4,,,,0.0,
C[NH2+]Cc1cn(nn1)C[C@@H]2[C@H]([C@H]([C@@H](O2)CC(=O)NCCN3CCOCC3)O)O,,0.0,,,
C[NH2+]Cc1cn(nn1)C[C@H]2C[C@@H]3CC[NH+]2C[C@@H]3C(=O)/N=c\4/[nH]ccs4,,,0.0,,
C[NH2+]Cc1cn(nn1)C[C@H]2C[C@@H]3CC[NH+]2C[C@@H]3C(=O)Nc4cccc(c4)O,,0.0,,,
C[NH2+]Cc1nc2cc(c(c(c2o1)Cl)Cl)Br,,,,0.0,
C[NH2+][C@@H](CCN1CC[NH+](CC1)C2CC2)c3ccccc3Br,,,,,0.0
C[NH2+][C@@H](CCOc1c(cc(cc1Br)[N+](=O)[O-])Br)C(=O)N,,,0.0,,
C[NH2+][C@@H](CCOc1ccc(c(c1)Cl)[N+](=O)[O-])C(=O)N,,,0.0,,
C[NH2+][C@@H](COc1ccc(cc1Cl)[N+](=O)[O-])C(=O)N,,,0.0,,
C[NH2+][C@@H](Cc1c(cccc1Cl)F)c2ccc(c(c2)Br)OC,,,,0.0,
C[NH2+][C@@H](Cc1c(ccs1)Br)c2ccccc2Br,,,,0.0,
C[NH2+][C@@H](Cc1cc(ccc1F)F)c2cccs2,,0.0,,,
C[NH2+][C@@H](Cc1ccc(cc1)OC(F)(F)F)c2cccs2,,,,0.0,
C[NH2+][C@@H](Cc1ccc(cc1)OC)Cc2ccc(s2)Cl,,,,0.0,
C[NH2+][C@@H](Cc1ccc(cc1)[N+](=O)[O-])c2cc(ccc2Cl)Br,,,,0.0,
C[NH2+][C@@H](Cc1ccc(cc1)[N+](=O)[O-])c2ccc(cc2)I,,,,0.0,
C[NH2+][C@@H](Cc1ccccc1Cl)c2cccc3c2OCCO3,,,,0.0,
C[NH2+][C@@H](Cc1ccccc1Cl)c2ccoc2,,,,0.0,
C[NH2+][C@@H](Cc1ccccc1OC)c2cc(sc2Br)Br,,,,0.0,
C[NH2+][C@@H](Cc1ccccc1[N+](=O)[O-])c2ccc(cc2)I,,,,0.0,
C[NH2+][C@@H](c1cc(c(cc1F)OC)OC)c2cscn2,0.0,,,,
C[NH2+][C@@H](c1cc(ccc1Br)Br)[C@H]2COc3ccccc3O2,,,,0.0,
C[NH2+][C@@H](c1cc(ccc1Br)F)c2c(cc(cc2F)OC)F,,,,0.0,
C[NH2+][C@@H](c1cc(ccc1OC)Br)c2nc3c(s2)CCCC3,0.0,,,,
C[NH2+][C@@H](c1cc(ccc1OC)OC)c2cc(ccc2Cl)Br,,,,0.0,
C[NH2+][C@@H](c1cc(ccc1OC)OC)c2cc(sc2Br)Br,,,,0.0,
C[NH2+][C@@H](c1cc(cnc1)Br)c2cc3c(cc2Br)[nH]c(=O)[nH]3,,,0.0,,
C[NH2+][C@@H](c1cc(sc1Br)Br)[C@@H]2CCCO2,,,,0.0,
C[NH2+][C@@H](c1cc(sc1Br)Br)c2c(cccc2OC)OC,,,,0.0,
C[NH2+][C@@H](c1cc(sc1Cl)Cl)C2CCCC2,,,,0.0,
C[NH2+][C@@H](c1cc(sc1Cl)Cl)c2c(cccc2Cl)Cl,,,,0.0,
C[NH2+][C@@H](c1cc2c(c(c1)Br)OCO2)c3nccs3,,0.0,,,
C[NH2+][C@@H](c1cc2c(c(c1)Cl)OCO2)[C@@H]3CCS(=O)(=O)C3,,,,0.0,
C[NH2+][C@@H](c1cc2c(cc1Br)[nH]c(=O)[nH]2)[C@@H]3CCCOC3,,,0.0,,
C[NH2+][C@@H](c1cc2c(cc1Br)[nH]c(=O)[nH]2)[C@H]3CCCCO3,,,0.0,,
C[NH2+][C@@H](c1cc2c(cc1Cl)OCCCO2)[C@@H]3CCCOC3,,,,0.0,
C[NH2+][C@@H](c1cc2c(cc1Cl)OCCO2)[C@@H]3CCCO3,,,,0.0,
C[NH2+][C@@H](c1cc2c(s1)CCC2)C3=CCCCCC3,,,,0.0,
C[NH2+][C@@H](c1cc[nH]n1)c2cc3c(cc2Br)OCCCO3,,,0.0,,
C[NH2+][C@@H](c1ccc(c(c1)F)F)c2ccc(cc2Cl)Br,,,,0.0,
C[NH2+][C@@H](c1ccc(cc1)Br)[C@H]2CCS(=O)(=O)C2,,,,0.0,
C[NH2+][C@@H](c1ccc(cc1)Br)c2c(cccc2Cl)F,,,,0.0,
C[NH2+][C@@H](c1ccc(cc1)F)C2(CC2)c3ccccc3,,0.0,,,
C[NH2+][C@@H](c1ccc(cc1)I)C2=CCCCC2,,,,0.0,
C[NH2+][C@@H](c1ccc(cc1)I)c2ccc3c(c2)OCCCO3,,,,0.0,
C[NH2+][C@@H](c1ccc(cc1)S(=O)(=O)C)C2=CCCCCC2,,,,0.0,
C[NH2+][C@@H](c1ccc(cc1Br)OC)c2ccc(cc2Br)F,,,,0.0,
C[NH2+][C@@H](c1ccc(cc1Cl)Cl)c2ccc(o2)Br,,,,0.0,
C[NH2+][C@@H](c1ccc(cc1F)Cl)c2cc(cc(c2OC)Br)Cl,,,,0.0,
C[NH2+][C@@H](c1ccc(cc1OC)OC)c2ccc(o2)Br,,,,0.0,
C[NH2+][C@@H](c1ccc(cn1)Br)c2cc(sc2Cl)Cl,,,,0.0,
C[NH2+][C@@H](c1ccc(o1)Br)c2cc(c(cc2Br)OC)OC,,,,0.0,
C[NH2+][C@@H](c1ccc(s1)Cl)C2CCCCCC2,,,,0.0,
C[NH2+][C@@H](c1ccc2c(c1)CCCC(=O)N2)C3CCCCC3,,,0.0,,
C[NH2+][C@@H](c1ccc2c(c1)OCCCO2)[C@@H]3CCCOC3,,,,0.0,
C[NH2+][C@@H](c1ccc2c(c1)nccn2)c3cc(sc3Br)Br,,,,0.0,
C[NH2+][C@@H](c1cccc(c1)I)c2cc3c(cc2Cl)OCCO3,,,,0.0,
C[NH2+][C@@H](c1cccc(c1)I)c2ccc(cc2Br)OC,,,,0.0,
C[NH2+][C@@H](c1cccc(c1)OC)c2cc(sc2Br)Br,,,,0.0,
C[NH2+][C@@H](c1cccc(c1F)F)c2cc(cc(c2OC)Br)Cl,,,,0.0,
C[NH2+][C@@H](c1ccccc1Br)c2cc(c(cc2Br)OC)OC,,,,0.0,
C[NH2+][C@@H](c1ccccc1Br)c2cc(c(cc2Cl)OC)OC,,,,0.0,
C[NH2+][C@@H](c1ccccc1I)c2c(cc(cc2F)F)F,,,,0.0,
C[NH2+][C@@H](c1ccccc1I)c2ccc(cc2Br)OC,,,,0.0,
C[NH2+][C@@H](c1ccccc1I)c2cccs2,,,,0.0,
C[NH2+][C@@H](c1ccccc1OC(F)F)c2ccc(s2)Br,,,,0.0,
C[NH2+][C@@H](c1cccnc1)c2cc(sc2Br)Br,,,,0.0,
C[NH2+][C@@H](c1cccs1)c2cc(ccc2F)Cl,,0.0,,,
C[NH2+][C@@H]1CCCCCC[C@H]1N2CCO[C@@H]3[C@@H]2CCCC3,,,,0.0,
C[NH2+][C@@H]1CCCCCC[C@H]1n2cccn2,,,,0.0,
C[NH2+][C@@H]1CCCCC[C@H]1CN2CC[C@@H](C2)N3CCOCC3,,,,0.0,
C[NH2+][C@@H]1CCCCC[C@H]1C[NH+]2CCC(CC2)C[NH+](C)C,,,,,0.0
C[NH2+][C@@H]1CCCCC[C@H]1Cc2ccc(s2)Cl,,,,0.0,
C[NH2+][C@@H]1CCCC[C@H]1Cc2cnn(c2)C,,,,0.0,
C[NH2+][C@@H]1CCC[C@@H]1c2cccc(c2Cl)Cl,0.0,,,,
C[NH2+][C@@H]1CCC[C@H]1Cc2c(ccs2)Br,,0.0,,,
C[NH2+][C@@H]1CCCc2c1cnc(n2)c3cc(cc(c3)Cl)Cl,,,,0.0,
C[NH2+][C@@H]1CCCc2c1sc(n2)c3cc(cc(c3)F)F,,,,0.0,
C[NH2+][C@@H]1CCCc2c1sc(n2)c3cc4c(c(c3)Cl)OCO4,,,,0.0,
C[NH2+][C@@H]1CCN(C1)C[C@@H]2COCCO2,,0.0,,,
C[NH2+][C@@H]1COc2c1ccc(c2)O[C@@H]3CS(=O)(=O)C[C@@H]3O,,,0.0,,
C[NH2+][C@@H]1c2ccccc2OC[C@@H]1n3c4ccccc4cn3,,,,0.0,
C[NH2+][C@@H]1c2ccccc2OC[C@H]1n3cnc4c3cccc4,,,,0.0,
C[NH2+][C@@]12C(=O)N(C[C@]1(c3ccccc3N2C)Cc4ccccc4)C5CCCCC5,,,,0.0,
C[NH2+][C@H](CCN(C)Cc1cccs1)c2ccccc2Br,0.0,,,,
C[NH2+][C@H](COc1ccc(cc1Cl)[N+](=O)[O-])C(=O)N,,,0.0,,
C[NH2+][C@H](Cc1cc(ccc1F)Br)c2cc(c(c(c2)F)F)F,,,,0.0,
C[NH2+][C@H](Cc1ccc(cc1)Br)c2ccc(s2)Br,,,,0.0,
C[NH2+][C@H](Cc1ccc(cc1)OC(F)(F)F)c2cccs2,,,,0.0,
C[NH2+][C@H](Cc1ccc(cc1)[N+](=O)[O-])c2ccc(cc2Cl)Br,,,,0.0,
C[NH2+][C@H](Cc1ccc(s1)Cl)c2cc(c(c(c2)Cl)OC)OC,,,,0.0,
C[NH2+][C@H](Cc1cccc(c1)Br)c2cc(cc(c2)OC)OC,,,,0.0,
C[NH2+][C@H](Cc1ccccc1[N+](=O)[O-])c2cc(ccc2Cl)Br,,,,0.0,
C[NH2+][C@H](Cn1c(=O)cccn1)C23CC4CC(C2)CC(C4)C3,,,,0.0,
C[NH2+][C@H](c1cc(cc(c1)Br)F)c2cc(sc2Cl)Cl,,,,0.0,
C[NH2+][C@H](c1cc(cc(c1)Cl)Cl)c2cc(sc2Cl)Cl,,,,0.0,
C[NH2+][C@H](c1cc(cc(c1OC)Br)Cl)c2c(cccc2Cl)Cl,,,,0.0,
C[NH2+][C@H](c1cc(ccc1Br)F)c2cc(ccc2OC)Br,,,,0.0,
C[NH2+][C@H](c1cc(ccc1Cl)Cl)c2cnccn2,,,,0.0,
C[NH2+][C@H](c1cc(ccc1F)Cl)c2cc(cc(c2OC)Br)Cl,,,,0.0,
C[NH2+][C@H](c1cc(ccc1F)F)c2cc3c(s2)CCC3,0.0,,,,
C[NH2+][C@H](c1cc(ccc1OC)OC)c2cc(ccc2Cl)Br,,,,0.0,
C[NH2+][C@H](c1cc(sc1Br)Br)C2CCCCC2,,,,0.0,
C[NH2+][C@H](c1ccc(c(c1)Br)OC)c2cc3c(s2)CCC3,,,,0.0,
C[NH2+][C@H](c1ccc(c(c1)F)Br)c2c(cc(cc2F)OC)F,,,,0.0,
C[NH2+][C@H](c1ccc(c(c1)F)F)c2ccc(cc2F)Br,,,,0.0,
C[NH2+][C@H](c1ccc(c(c1)OC)OC)c2ccccc2I,,,,0.0,
C[NH2+][C@H](c1ccc(cc1)Br)c2cc3c(s2)CCCCC3,,,,0.0,
C[NH2+][C@H](c1ccc(cc1)C(F)(F)F)c2ccsc2,,0.0,,,
C[NH2+][C@H](c1ccc(cc1)I)C2=CCCCC2,,,,0.0,
C[NH2+][C@H](c1ccc(cc1)I)c2cc(ccc2OC)Br,,,,0.0,
C[NH2+][C@H](c1ccc(cc1)I)c2cc(ccc2OC)OC,,,,0.0,
C[NH2+][C@H](c1ccc(cc1)I)c2ccc3c(c2)OCCCO3,,,,0.0,
C[NH2+][C@H](c1ccc(cc1)OC)c2ccc(c(c2)Br)OC,,,,0.0,
C[NH2+][C@H](c1ccc(cc1)OC)c2ccc(o2)Br,,,,0.0,
C[NH2+][C@H](c1ccc(cc1)S(=O)(=O)C)C2=CCCCCC2,,,,0.0,
C[NH2+][C@H](c1ccc(cc1Br)F)c2ccc(s2)Br,,,,0.0,
C[NH2+][C@H](c1ccc(cc1Cl)Br)c2ccc(s2)Br,,,,0.0,
C[NH2+][C@H](c1ccc(cc1Cl)Cl)c2cc(sc2Cl)Cl,,,,0.0,
C[NH2+][C@H](c1ccc(cc1Cl)Cl)c2cscn2,,,,0.0,
C[NH2+][C@H](c1ccc(cc1Cl)F)c2cc(cc(c2OC)Br)Cl,,,,0.0,
C[NH2+][C@H](c1ccc(cc1F)Br)c2ccc(s2)Cl,,,,0.0,
C[NH2+][C@H](c1ccc(cc1F)Cl)c2cc(cc(c2OC)Br)Cl,,,,0.0,
C[NH2+][C@H](c1ccc(cc1F)OC)c2ccc(o2)Br,,,,0.0,
C[NH2+][C@H](c1ccc(o1)Br)c2cc(ccc2Cl)Cl,,,,0.0,
C[NH2+][C@H](c1ccc(o1)[N+](=O)[O-])c2cc(cc(c2OC)Br)Cl,,,,0.0,
C[NH2+][C@H](c1ccc(s1)Cl)c2cc(cc(c2)Br)F,,,,0.0,
C[NH2+][C@H](c1ccc2c(c1)CC(=O)N2C)c3ccc(o3)Br,0.0,,,,
C[NH2+][C@H](c1ccc2c(c1)CC(=O)N2C)c3cscn3,,,,0.0,
C[NH2+][C@H](c1ccc2c(c1)CCC(=O)N2C)c3ccco3,,,,0.0,
C[NH2+][C@H](c1ccc2c(c1)COC2)c3ccc4c(c3)OCO4,,,,0.0,
C[NH2+][C@H](c1ccc2c(c1)NC(=O)CO2)c3ccc(o3)Br,,,0.0,,
C[NH2+][C@H](c1cccc(c1)OC)c2cc(ccc2Br)Br,,,,0.0,
C[NH2+][C@H](c1ccccc1Br)c2cc(c(cc2Br)OC)OC,,,,0.0,
C[NH2+][C@H](c1ccccc1I)c2cc(c(cc2Br)OC)OC,,,,0.0,
C[NH2+][C@H](c1ccccc1I)c2ccc(cc2Br)OC,,,,0.0,
C[NH2+][C@H](c1cccnc1OC)c2cc(cc(c2OC)Br)Cl,0.0,,,,
C[NH2+][C@H](c1ccco1)c2cc3c(cc2Cl)OCCO3,,,,0.0,
C[NH2+][C@H](c1cccs1)c2cc(ccc2F)Cl,0.0,,,,
C[NH2+][C@H](c1cccs1)c2cc3c(cc2Cl)OCCCO3,,,,0.0,
C[NH2+][C@H](c1ccncc1)c2cc(ccc2Br)Br,,,,0.0,
C[NH2+][C@H](c1ccoc1)c2cc(c(cc2Br)OC)OC,,,,0.0,
C[NH2+][C@H](c1ccsc1)c2ccc(s2)Cl,,0.0,,,
C[NH2+][C@H]1CCCCCC[C@H]1Oc2cc(cc(c2)F)F,,,,0.0,
C[NH2+][C@H]1CCCN(C1)CC(=O)N2CCC[C@@H]3[C@@H]2CCCC3,,,,0.0,
C[NH2+][C@H]1CCC[C@@H]1Cc2cc(cs2)Br,,0.0,,,
C[NH2+][C@H]1CCCc2c1sc(n2)N(C)Cc3ccccc3Br,,,,0.0,
C[NH2+][C@H]1CCCc2c1sc(n2)N3CCO[C@@H]4[C@@H]3CCCC4,,,,0.0,
C[NH2+][C@H]1CCCc2c1sc(n2)c3ccc(c(c3)F)Cl,,,,0.0,
C[NH2+][C@H]1CCCc2c1sc(n2)c3ccc(cc3)SC,,,,0.0,
C[NH2+][C@H]1CCc2cc(c(c(c2-c3c1cc(/c(=[N+](/C)\CC(OC)OC)/cc3)O)OC)OC)OC,,,0.0,,
C[NH2+][C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)N(CCO)CCO)OC)OC)OC,,,0.0,,
C[NH2+][C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)NCc4ccc(cc4)OC)OC)OC)OC,0.0,,,,
C[NH2+][C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)NCc4ccccc4OC)OC)OC)OC,0.0,,,,
C[NH2+][C@H]1COc2c1ccc(c2)OCc3cc(ccc3F)Br,,0.0,,,
C[NH2+][C@H]1c2ccc(cc2NC1=O)Sc3ccc(cc3)Br,,,0.0,,
C[NH2+][C@H]1c2ccccc2OC[C@H]1n3c4ccccc4cn3,,,,0.0,
C[O+]=C1C=CC(=C2c3ccccc3C(S2)(c4ccccc4)c5ccccc5)C=C1,,,,0.0,
C[P@@](=O)(c1ccccc1)C(c2cccc[nH+]2)[P@](=O)(C)c3ccccc3,,,,0.0,
C[P@](=O)(c1nc2c(s1)CCCC2)Nc3ccc(cn3)Cl,,,,0.0,
C[S@@](=O)c1ccc(cc1)C(=O)N2CCc3c2cc(cc3)[N+](=O)[O-],,,0.0,,
C[S@@](=O)c1ccc(cc1)C(=O)Nc2ccc(nc2)Oc3ccc(cc3)Cl,,,,0.0,
C[S@](=O)c1ccc(cc1)C(=O)NCCCNc2ccc(cn2)C(F)(F)F,0.0,,,,
C[n+]1c(sn(c1=S)c2ccccc2)N/C(=[NH+]/c3ccccc3)/c4ccccc4,,,,,0.0
C[n+]1c2ccccc2oc1/C=C/C=C\3/N(c4ccccc4O3)C,,,,0.0,
C[n+]1c2ccccc2sc1NNC(=O)CN3c4cc(ccc4OCC3=O)[N+](=O)[O-],,,0.0,,
C[n+]1c2ccccc2sc1NNC(=O)c3ccc(cc3)NS(=O)(=O)c4ccc5=[NH+]C(=O)[NH+]=c5c4,,,,,0.0
C[n+]1c2ccccc2sc1NNC(=O)c3ccc(cc3)[N-]S(=O)(=O)c4ccc5c(c4)[nH]c(=O)[nH]5,,,0.0,,
C[n+]1c2ccccn2cc1c3ccc(cc3)/C=N/NC(=[NH2+])N[N+](=O)[O-],,,0.0,,
